theDate|stock_code|comp_code|net_Turnover_Net_Sales|EBITDA|EBIT|Net_Profit|Intangibles|Fixed_Assets|Long_Term_Investment|Stocks_Inventories|Cash|Current_Liabilities|Long_Term_Debt|Provisions|Minorities|Total_Shareholders_Equity|Operating_Margin|Return_on_Equity_Capital|Net_Profit_Margin|Current_Ratio|Debt_to_Capital_at_Book|crawl_Timestamp
31 Dec 2016| : 5016|WARISAN|446,116|62,080|11,437|-5,037|11,584|308,417|34,165|132,140|54,853|384,715|29,913|5,717|0|318,914|2.92|-1.55|-1.13|1.01|0.39|2019-03-15 00:53:02
31 Dec 2017| : 5016|WARISAN|490,805|-|-|4,881|12,374|304,188|36,982|125,002|94,052|390,672|10,750|6,534|0|328,910|4.66|-|0.99|0.99|-|2019-03-15 00:53:02
31 Dec 2015| : 5142|WASEONG|1,839,524|133,763|22,339|9,453|150,449|802,311|611,586|247,396|320,807|1,429,498|315,937|0|0|1,225,420|3.3|0.76|0.51|0.98|0.41|2019-03-15 00:53:02
31 Dec 2016| : 5142|WASEONG|1,276,588|-25,869|-210,101|-228,302|155,281|781,659|490,633|208,398|163,493|1,620,537|0|0|0|867,804|-15.35|-21.81|-17.88|0.7|0.47|2019-03-15 00:53:02
31 Dec 2017| : 5142|WASEONG|2,492,100|338,222|157,329|113,021|143,390|965,096|422,263|290,159|301,008|1,473,279|201,669|0|0|990,372|6.6|12.16|4.54|1.08|0.31|2019-03-15 00:53:02
30 Sep 2015| : 7226|WATTA|38,308|-187|-1,076|-570|4,803|8,521|5|5,477|24,521|8,576|602|0|0|55,529|-0.99|-1.02|-1.49|4.33|0.04|2019-03-15 00:53:02
30 Sep 2016| : 7226|WATTA|38,881|-1,295|-2,060|-1,454|4,803|8,157|0|6,536|22,129|7,889|523|0|0|54,061|-3.57|-2.65|-3.74|4.47|0.04|2019-03-15 00:53:02
31 Dec 2017| : 7226|WATTA|43,296|-|-|3,910|2,402|7,725|0|947|22,460|4,572|0|0|0|59,036|15.59|-|9.03|6.02|-|2019-03-15 00:53:02
31 Mar 2016| : 3565|WCEHB|535,009|33,468|26,168|26,894|696,780|10,581|73,219|2,151|1,301,460|554,137|1,109,131|0|0|692,939|6.14|3.96|5.03|2.85|0.48|2019-03-15 00:53:02
31 Mar 2017| : 3565|WCEHB|825,309|36,364|35,866|35,156|1,597,212|3,119|96,946|0|49,339|308,601|1,619,853|0|0|724,965|5.02|4.96|4.26|4.04|0.55|2019-03-15 00:53:02
31 Mar 2018| : 3565|WCEHB|868,047|-|-|13,681|2,617,953|2,122|125,364|0|1,296,218|442,767|2,292,849|0|0|740,019|2.03|-|1.58|3.13|-|2019-03-15 00:53:02
31 Dec 2015| : 9679|WCT|1,667,920|217,121|204,867|209,376|0|288,359|676,162|709,803|523,804|1,466,042|2,072,836|0|0|2,647,102|19.16|8.49|12.55|1.75|0.38|2019-03-15 00:53:02
31 Dec 2016| : 9679|WCT|1,933,604|160,463|145,294|68,375|0|328,295|650,940|765,023|455,062|1,804,498|2,145,420|0|0|2,797,984|9.49|2.51|3.54|1.43|0.41|2019-03-15 00:53:02
31 Dec 2017| : 9679|WCT|1,905,888|-|-|154,622|0|340,984|614,031|712,976|527,202|2,258,281|2,227,314|0|0|3,146,673|15.42|-|8.11|1.43|-|2019-03-15 00:53:02
31 Dec 2011| : 967914|WCT-C14|1,538,589|251,884|246,298|165,988|0|270,250|822,440|340,995|790,002|1,431,564|913,050|0|0|1,759,034|17.82|11.01|10.79|1.66|0.3|2019-03-15 00:53:02
31 Dec 2012| : 967914|WCT-C14|1,560,354|479,150|477,265|358,861|0|276,230|860,838|387,569|1,077,715|2,029,861|890,093|0|0|1,867,415|31.01|19.79|23|1.24|0.34|2019-03-15 00:53:02
31 Dec 2013| : 967914|WCT-C14|1,654,951|272,147|252,631|197,548|0|271,650|1,282,084|380,159|973,403|1,231,249|1,553,065|0|0|2,256,361|19.45|9.58|11.94|2.17|0.35|2019-03-15 00:53:02
31 Dec 2011| : 967915|WCT-C15|1,538,589|251,884|246,298|165,988|0|270,250|822,440|340,995|790,002|1,431,564|913,050|0|0|1,759,034|17.82|11.01|10.79|1.66|0.3|2019-03-15 00:53:02
31 Dec 2012| : 967915|WCT-C15|1,560,354|479,150|477,265|358,861|0|276,230|860,838|387,569|1,077,715|2,029,861|890,093|0|0|1,867,415|31.01|19.79|23|1.24|0.34|2019-03-15 00:53:02
31 Dec 2013| : 967915|WCT-C15|1,654,951|272,147|252,631|197,548|0|271,650|1,282,084|380,159|973,403|1,231,249|1,553,065|0|0|2,256,361|19.45|9.58|11.94|2.17|0.35|2019-03-15 00:53:02
31 Dec 2011| : 967916|WCT-C16|1,538,589|251,884|246,298|165,988|0|270,250|822,440|340,995|790,002|1,431,564|913,050|0|0|1,759,034|17.82|11.01|10.79|1.66|0.3|2019-03-15 00:53:02
31 Dec 2012| : 967916|WCT-C16|1,560,354|479,150|477,265|358,861|0|276,230|860,838|387,569|1,077,715|2,029,861|890,093|0|0|1,867,415|31.01|19.79|23|1.24|0.34|2019-03-15 00:53:02
31 Dec 2013| : 967916|WCT-C16|1,654,951|272,147|252,631|197,548|0|271,650|1,282,084|380,159|973,403|1,231,249|1,553,065|0|0|2,256,361|19.45|9.58|11.94|2.17|0.35|2019-03-15 00:53:02
31 Dec 2011| : 9679WE|WCT-WE|1,538,589|251,884|246,298|165,988|0|270,250|822,440|340,995|790,002|1,431,564|913,050|0|0|1,759,034|17.82|11.01|10.79|1.66|0.3|2019-03-15 00:53:02
31 Dec 2012| : 9679WE|WCT-WE|1,560,354|479,150|477,265|358,861|0|276,230|860,838|387,569|1,077,715|2,029,861|890,093|0|0|1,867,415|31.01|19.79|23|1.24|0.34|2019-03-15 00:53:03
31 Dec 2013| : 9679WE|WCT-WE|1,654,951|272,147|252,631|197,548|0|271,650|1,282,084|380,159|973,403|1,231,249|1,553,065|0|0|2,256,361|19.45|9.58|11.94|2.17|0.35|2019-03-15 00:53:03
31 Dec 2015| : 0197|WEGMANS|66,216|16,348|14,926|12,951|0|18,444|0|7,680|5,135|10,804|2,477|0|0|20,933|22.89|84.06|19.56|1.63|0.13|2019-03-15 00:53:03
31 Dec 2016| : 0197|WEGMANS|85,636|19,231|17,826|15,301|0|34,722|0|9,355|9,477|24,001|12,323|0|0|24,494|21.66|67.37|17.87|1.15|0.28|2019-03-15 00:53:03
31 Dec 2017| : 0197|WEGMANS|86,208|-|-|14,535|0|43,760|0|15,270|9,516|28,102|16,249|0|0|35,029|21.12|-|16.86|1.32|-|2019-03-15 00:53:03
31 Dec 2014| : 0197WA|WEGMANS-WA|39,416|4,467|3,186|2,982|0|13,504|0|5,992|769|12,040|383|0|0|9,882|9.38|60.35|7.57|0.85|0.27|2019-03-15 00:53:03
31 Dec 2015| : 0197WA|WEGMANS-WA|66,216|16,348|14,926|12,951|0|18,444|0|7,680|5,135|10,804|2,477|0|0|20,933|22.89|84.06|19.56|1.63|0.13|2019-03-15 00:53:03
31 Dec 2016| : 0197WA|WEGMANS-WA|85,636|19,231|17,826|15,301|0|34,722|0|9,355|9,477|24,001|12,323|0|0|24,494|21.66|67.37|17.87|1.15|0.28|2019-03-15 00:53:03
30 Sep 2015| : 7231|WELLCAL|158,112|46,951|42,612|41,324|0|63,296|10|20,016|36,483|28,251|9,650|0|0|97,140|31|45.04|26.14|2.69|0.07|2019-03-15 00:53:03
30 Sep 2016| : 7231|WELLCAL|134,470|44,798|38,566|31,291|0|64,468|10|16,798|36,829|17,791|13,727|0|0|97,890|30.3|32.09|23.27|3.9|0.14|2019-03-15 00:53:03
30 Sep 2017| : 7231|WELLCAL|159,133|51,058|45,364|36,454|0|59,769|10|14,712|39,239|15,092|5,791|0|0|103,720|30.64|36.16|22.91|4.59|0.06|2019-03-15 00:53:03
31 Dec 2015| : 0162|WIDAD|36,755|3,012|2,229|-871|0|20,477|109|3,952|7,303|22,663|8,616|0|0|26,281|7.07|-3.75|-2.37|1.49|0.38|2019-03-15 00:53:03
31 Dec 2016| : 0162|WIDAD|42,748|4,354|3,580|1,595|0|20,176|1,781|4,744|9,362|27,960|5,168|0|0|27,355|8.91|5.95|3.73|1.33|0.36|2019-03-15 00:53:03
31 Dec 2017| : 0162|WIDAD|58,521|-|-|3,069|0|12|0|0|248|29,367|0|0|0|30,131|9.99|-|5.24|2.03|-|2019-03-15 00:53:03
31 Dec 2011| : 0162WA|WIDAD-WA|20,047|-1,556|-2,164|-2,911|0|5,659|0|2,576|5,423|2,954|0|0|0|17,636|-9.84|-16.82|-14.52|5.05|0|2019-03-15 00:53:03
31 Dec 2012| : 0162WA|WIDAD-WA|24,388|1,808|1,117|315|0|5,235|109|3,188|3,670|4,676|0|0|0|17,594|4.61|1.79|1.29|3.62|0.03|2019-03-15 00:53:03
31 Dec 2013| : 0162WA|WIDAD-WA|36,036|1,917|1,732|1,226|0|4,904|1,585|4,454|8,274|12,795|0|0|0|20,243|4.1|6.48|3.4|1.98|0.09|2019-03-15 00:53:03
31 Mar 2016| : 7692|WIDETEC|7,614|1,632|1,300|1,079|0|11,054|582|686|19,164|3,156|3,291|0|0|31,044|23.73|3.59|14.17|8.06|0.09|2019-03-15 00:53:03
31 Mar 2017| : 7692|WIDETEC|6,622|2,141|1,107|968|0|11,214|0|878|21,729|1,907|2,989|0|0|33,351|16.72|3.01|14.62|13.95|0.09|2019-03-15 00:53:03
31 Mar 2018| : 7692|WIDETEC|7,417|-|-|1,995|0|10,449|0|1,127|22,698|1,696|2,688|0|0|34,373|28.27|-|26.9|16.52|-|2019-03-15 00:53:03
31 Dec 2015| : 0008|WILLOW|119,268|21,443|19,649|17,505|0|12,229|16,322|1,381|43,886|17,391|0|163|0|121,725|17.67|15.77|14.68|6.36|0|2019-03-15 00:53:03
31 Dec 2016| : 0008|WILLOW|132,000|22,312|20,715|17,949|0|11,549|19,215|1,248|41,027|20,628|0|153|0|136,415|16.56|13.91|13.6|6.13|0|2019-03-15 00:53:03
31 Dec 2017| : 0008|WILLOW|155,385|23,707|21,911|18,717|0|15,639|21,025|5,314|30,737|29,663|0|801|0|148,813|14.56|13.12|12.05|4.75|0|2019-03-15 00:53:03
31 Dec 2013| : 0141|WINTONI|16,596|-2,608|-3,265|-2,900|0|1,082|0|1,043|2,331|5,071|0|0|0|20,453|-17.38|-14.61|-17.47|4.82|0|2019-03-15 00:53:03
31 Dec 2014| : 0141|WINTONI|25,356|6,497|4,418|4,406|0|22,127|0|1,697|4,967|7,842|0|0|0|49,467|17.32|12.6|17.38|4.49|0|2019-03-15 00:53:03
31 Dec 2015| : 0141|WINTONI|5,397|-45,918|-56,147|-56,831|0|12|0|0|133|9,152|0|0|0|-8,603|-1054.18|-278.15|-1053.01|0.06|0.03|2019-03-15 00:53:03
31 Dec 2011| : 0141WA|WINTONI-WA|11,417|-2,314|-2,807|-2,450|0|2,459|0|899|8,152|4,771|0|0|0|20,870|-21.44|-11.26|-21.46|4.91|0.01|2019-03-15 00:53:03
31 Dec 2012| : 0141WA|WINTONI-WA|13,693|-733|-1,280|-1,322|0|2,433|0|1,001|4,280|2,730|0|0|0|19,250|-9.59|-6.59|-9.65|7.22|0.01|2019-03-15 00:53:03
31 Dec 2013| : 0141WA|WINTONI-WA|16,596|-2,608|-3,265|-2,900|0|1,082|0|1,043|2,331|5,071|0|0|0|20,453|-17.38|-14.61|-17.47|4.82|0|2019-03-15 00:53:03
31 Mar 2015| : 6378|WMG|53,255|-12,520|-14,443|-12,888|0|21,525|115|13,382|45,079|2,003|0|0|0|78,554|-24.2|-15.16|-24.2|29.66|0|2019-03-15 00:53:04
31 Mar 2016| : 6378|WMG|33,546|-15,799|-17,380|-16,186|0|20,073|115|9,454|37,065|4,905|0|0|0|62,369|-48.25|-22.97|-48.25|9.7|0|2019-03-15 00:53:04
31 Dec 2017| : 6378|WMG|20,992|-|-|-21,715|0|62,436|114|77,544|66,043|139,528|14,293|0|0|247,876|-91.27|-|-103.44|1.21|-|2019-03-15 00:53:04
31 Oct 2015| : 7050|WONG|29,623|1,955|-3,078|-3,403|0|44,073|0|10,992|661|11,124|0|0|0|52,943|-10.29|-6.23|-11.49|1.84|0.07|2019-03-15 00:53:04
31 Oct 2016| : 7050|WONG|33,087|3,754|-536|715|0|40,999|0|9,744|2,113|7,947|0|0|0|53,665|-1.04|1.34|2.16|2.44|0.07|2019-03-15 00:53:04
31 Oct 2017| : 7050|WONG|42,707|10,505|6,168|6,114|0|38,994|0|13,197|4,589|9,757|0|0|0|59,805|14.83|10.78|14.32|3.19|0.06|2019-03-15 00:53:04
31 Dec 2015| : 7025|WOODLAN|25,987|2,715|1,491|549|0|21,228|357|8,270|1,573|14,033|71|0|0|41,017|5.78|1.35|2.11|1.82|0.1|2019-03-15 00:53:04
31 Dec 2016| : 7025|WOODLAN|26,248|4,852|3,392|2,072|0|20,450|1,313|7,246|1,998|11,521|0|0|0|43,089|13.6|4.93|7.89|2.22|0.08|2019-03-15 00:53:04
31 Dec 2017| : 7025|WOODLAN|24,636|-|-|168|0|20,476|1,246|8,379|8,873|12,105|0|0|0|43,257|5.27|-|0.68|2.19|-|2019-03-15 00:53:04
31 Dec 2015| : 5246|WPRTS|1,681,783|803,729|713,353|504,864|0|1,369,283|0|0|396,173|313,781|1,150,000|10,302|0|1,898,121|43.33|27.57|30.02|2.36|0.29|2019-03-15 00:53:04
31 Dec 2016| : 5246|WPRTS|2,035,015|993,468|819,675|636,981|0|1,515,397|0|0|170,685|475,632|1,150,000|9,037|0|2,068,925|40.89|32.11|31.3|1.6|0.26|2019-03-15 00:53:04
31 Dec 2017| : 5246|WPRTS|2,088,608|922,568|744,665|651,511|0|1,828,931|0|11,318|560,305|650,339|1,500,000|9,559|0|2,274,681|36.22|30|31.19|1.35|0.3|2019-03-15 00:53:04
31 Dec 2011| : 5246CX|WPRTS-CX|1,115,330|485,361|381,045|310,188|0|1,999,171|0|7,937|349,721|366,675|695,000|7,354|0|1,322,425|35.07|23.55|27.81|1.63|0.3|2019-03-15 00:53:04
31 Dec 2012| : 5246CX|WPRTS-CX|1,492,262|596,461|483,600|360,960|0|994,093|0|0|325,526|621,251|450,000|435,346|0|1,488,029|32.94|25.69|24.19|0.86|0.22|2019-03-15 00:53:04
31 Dec 2013| : 5246CX|WPRTS-CX|1,712,618|688,925|564,584|435,305|0|1,159,394|0|0|341,656|416,008|900,000|411,600|0|1,603,942|33.51|28.16|25.42|1.3|0.25|2019-03-15 00:53:04
31 Dec 2011| : 5246CY|WPRTS-CY|1,115,330|485,361|381,045|310,188|0|1,999,171|0|7,937|349,721|366,675|695,000|7,354|0|1,322,425|35.07|23.55|27.81|1.63|0.3|2019-03-15 00:53:04
31 Dec 2012| : 5246CY|WPRTS-CY|1,492,262|596,461|483,600|360,960|0|994,093|0|0|325,526|621,251|450,000|435,346|0|1,488,029|32.94|25.69|24.19|0.86|0.22|2019-03-15 00:53:04
31 Dec 2013| : 5246CY|WPRTS-CY|1,712,618|688,925|564,584|435,305|0|1,159,394|0|0|341,656|416,008|900,000|411,600|0|1,603,942|33.51|28.16|25.42|1.3|0.25|2019-03-15 00:53:04
31 Dec 2015| : 5009|WTHORSE|752,729|96,062|51,041|34,217|677|482,240|19,295|409,569|144,235|402,828|1,302|0|0|761,670|7.12|4.56|4.55|1.79|0.2|2019-03-15 00:53:04
31 Dec 2016| : 5009|WTHORSE|695,158|81,959|36,539|26,445|677|463,145|16,116|415,413|148,973|363,491|61,832|0|0|768,297|6.41|3.46|3.8|2|0.26|2019-03-15 00:53:04
31 Dec 2017| : 5009|WTHORSE|640,103|40,300|348|5,079|677|442,880|14,380|391,581|80,589|301,910|10,000|0|0|745,435|2.36|0.67|0.79|2.15|0.19|2019-03-15 00:53:04
31 Dec 2015| : 4243|WTK|724,709|122,668|77,334|59,562|64,093|1,029,429|120,898|156,669|352,626|258,136|140,719|2,348|0|1,393,062|12|4.36|8.22|2.55|0.17|2019-03-15 00:53:04
31 Dec 2016| : 4243|WTK|715,192|56,224|-459|21|56,214|1,007,244|98,886|147,994|118,535|278,286|122,045|2,210|0|1,376,317|2.24|0|0|2.41|0.15|2019-03-15 00:53:04
31 Dec 2017| : 4243|WTK|829,631|-|-|-187,977|50,060|997,889|33,026|111,601|423,544|341,324|125,988|1,960|0|1,176,955|-19.94|-|-22.66|1.82|-|2019-03-15 00:53:04
31 Aug 2015| : 7245|WZSATU|355,937|31,976|26,151|20,725|41,024|85,868|21,291|30,372|78,538|188,632|4,505|0|0|249,341|7.86|10.62|5.82|1.56|0.16|2019-03-15 00:53:04
31 Aug 2016| : 7245|WZSATU|465,933|38,503|31,719|23,072|41,024|81,813|28,281|30,186|128,324|187,904|2,596|0|0|297,093|7.3|8.44|4.95|1.85|0.19|2019-03-15 00:53:05
31 Aug 2017| : 7245|WZSATU|560,448|44,078|36,342|25,408|41,024|95,802|28,587|28,676|90,637|238,976|16,663|0|0|333,161|7.21|8.06|4.53|1.8|0.21|2019-03-15 00:53:05
30 Apr 2011| : 7245WA|WZSATU-WA|73,287|6,898|3,226|1,207|0|40,895|0|39,481|1,124|33,560|2,717|0|0|63,396|4.08|1.91|1.65|1.85|0.28|2019-03-15 00:53:05
30 Apr 2012| : 7245WA|WZSATU-WA|84,684|6,233|2,714|801|0|44,224|0|46,305|1,492|43,505|1,734|0|0|70,069|3.3|1.2|0.95|1.7|0.31|2019-03-15 00:53:05
30 Apr 2013| : 7245WA|WZSATU-WA|86,932|4,299|5,041|2,713|0|45,278|0|41,187|3,030|41,347|2,194|0|0|72,350|5.49|3.81|3.12|1.77|0.27|2019-03-15 00:53:05
31 Jan 2016| : 7121|XIANLNG|12,900|23,886|787|765|0|40,867|0|4,778|1,479|856|0|0|0|47,820|6.18|1.61|5.93|9.13|0|2019-03-15 00:53:05
31 Jan 2017| : 7121|XIANLNG|10,933|-846|-3,967|-3,877|0|37,879|0|3,668|2,409|1,536|0|0|0|43,939|-35.04|-8.45|-35.46|4.96|0|2019-03-15 00:53:05
31 Jan 2018| : 7121|XIANLNG|13,204|-|-|79|0|37,519|0|3,501|6,411|1,356|0|0|0|47,779|0.86|-|0.6|8.58|-|2019-03-15 00:53:05
31 Dec 2015| : 0095|XINGHE|1,142,212|126,242|123,021|85,013|12,993|22,301|0|20,165|199,142|20,967|27,786|0|0|529,460|11.17|18.72|7.44|26.15|0.05|2019-03-15 00:53:05
31 Dec 2016| : 0095|XINGHE|768,057|43,282|40,598|23,626|12,277|19,674|0|12,777|77,545|42,016|0|0|0|550,788|5.36|4.37|3.08|13.47|0.05|2019-03-15 00:53:05
31 Dec 2017| : 0095|XINGHE|357,460|-|-|-6,686|11,481|17,234|0|11,517|431,470|10,337|0|0|0|515,153|2.75|-|-1.87|49.86|-|2019-03-15 00:53:05
31 Jan 2011| : 0095WA|XINGHE-WA|76,584|4,185|2,735|2,010|0|2,526|0|0|2,428|27,737|0|0|0|5,193|3.11|23.47|2.62|1.1|0.11|2019-03-15 00:53:05
31 Jan 2012| : 0095WA|XINGHE-WA|205|-2,986|-3,182|-3,567|0|78|0|0|1,147|4,508|0|0|0|2,993|-1616.59|-87.15|-1740|6.56|0.08|2019-03-15 00:53:05
31 Jan 2013| : 0095WA|XINGHE-WA|0|-1,523|-3,849|-6,284|0|18|0|0|9|2,266|0|0|0|-1,938|-|-1191.28|-|0.14|2.38|2019-03-15 00:53:05
31 Dec 2015| : 5267|XINHWA|107,880|24,175|18,878|15,958|0|127,648|0|864|24,635|17,166|33,811|0|0|128,042|17.85|13.43|14.79|3.26|0.21|2019-03-15 00:53:05
31 Mar 2017| : 5267|XINHWA|128,672|27,813|18,889|12,704|497|185,244|0|1,268|9,688|27,714|58,888|0|0|137,277|15.02|9.58|9.87|1.66|0.32|2019-03-15 00:53:05
31 Mar 2018| : 5267|XINHWA|109,019|-|-|10,399|497|197,006|0|3,341|6,774|31,642|63,167|0|0|145,521|12.39|-|9.54|1.57|-|2019-03-15 00:53:05
30 Jun 2016| : 0165|XOX|160,750|-4,043|-9,184|-9,575|3|51,594|1,110|2,275|20,473|33,673|0|0|0|78,672|-5.61|-19.61|-5.96|1.78|0.01|2019-03-15 00:53:05
30 Jun 2017| : 0165|XOX|191,648|8,872|2,388|2,026|0|70,311|5,735|7,587|16,593|36,837|0|0|0|109,670|1.28|2.15|1.06|1.96|0.02|2019-03-15 00:53:05
30 Jun 2018| : 0165|XOX|200,960|-|-|-6,276|0|82,328|2,724|9,260|12,565|39,190|0|0|0|118,986|-2.93|-|-3.12|1.9|-|2019-03-15 00:53:05
31 Dec 2015| : 7003|Y%26G|165,626|37,109|36,671|29,123|555|20,461|0|113,800|37,208|76,856|0|0|0|266,154|23.22|11.09|17.58|2.91|0|2019-03-15 00:53:05
31 Dec 2016| : 7003|Y%26G|116,429|26,005|25,508|18,336|555|2,403|0|129,049|39,758|68,686|0|0|0|273,691|22.32|6.79|15.75|3.57|0|2019-03-15 00:53:05
31 Dec 2017| : 7003|Y%26G|76,964|-|-|5,069|555|2,003|0|145,620|30,346|59,614|7,280|0|0|278,802|13.25|-|6.59|4.16|-|2019-03-15 00:53:05
31 Dec 2011| : 7003WA|Y%26G-WA|52,420|8,421|8,165|6,674|555|17,401|0|110,401|4,725|67,292|1,270|0|2,058|163,825|15.6|7.42|12.73|2.44|0.02|2019-03-15 00:53:05
31 Dec 2012| : 7003WA|Y%26G-WA|158,926|8,578|8,183|4,902|555|8,936|0|85,436|9,053|56,355|0|0|0|170,773|5.44|2.93|3.08|2.9|0|2019-03-15 00:53:05
31 Dec 2013| : 7003WA|Y%26G-WA|109,880|10,746|10,337|7,972|555|15,732|0|80,085|12,102|56,441|0|0|0|178,704|9.89|4.56|7.26|3.1|0|2019-03-15 00:53:05
31 Dec 2015| : 0025|YBS|56,861|1,932|-3,906|-5,331|10,655|39,876|2,041|11,345|7,737|21,492|7,975|0|0|53,610|-6.74|-9.52|-9.38|1.59|0.23|2019-03-15 00:53:05
31 Mar 2017| : 0025|YBS|89,959|11,479|3,742|2,300|10,656|38,119|1,910|11,513|4,485|25,022|4,409|0|0|56,341|4.65|4.18|2.56|1.45|0.17|2019-03-15 00:53:05
31 Mar 2018| : 0025|YBS|76,640|-|-|313|10,656|35,305|1,805|11,138|6,094|22,044|2,702|0|0|56,435|2.26|-|0.41|1.56|-|2019-03-15 00:53:05
31 Dec 2015| : 5584|YEELEE|799,208|48,241|46,584|31,912|1,612|419,142|74,697|70,474|92,444|263,903|11,920|0|0|523,112|5.95|7.29|3.99|1.28|0.16|2019-03-15 00:53:06
31 Dec 2016| : 5584|YEELEE|1,057,810|73,835|60,586|44,487|1,612|429,364|107,836|94,293|52,713|305,749|9,428|0|0|577,644|5.92|8.08|4.21|1.27|0.16|2019-03-15 00:53:06
31 Dec 2017| : 5584|YEELEE|1,081,879|-|-|39,388|1,612|457,005|118,712|101,395|57,392|290,730|18,742|0|0|609,108|4.89|-|3.64|1.29|-|2019-03-15 00:53:06
30 Sep 2015| : 7122|YFG|70,889|-39,454|-42,547|-46,052|0|2,218|1,343|0|527|106,098|0|0|0|-21,280|-59.93|-1337.55|-64.96|0.76|0.36|2019-03-15 00:53:06
30 Sep 2016| : 7122|YFG|62,614|-23,828|-24,441|-30,003|0|1,755|1,313|0|128|101,915|0|0|0|-51,282|-39.03|82.7|-47.92|0.47|0.41|2019-03-15 00:53:06
30 Sep 2017| : 7122|YFG|49,384|-26,423|-26,834|-29,092|0|1,830|1,260|0|169|134,175|0|0|0|-80,573|-54.34|44.13|-58.91|0.38|0.36|2019-03-15 00:53:06
31 Dec 2015| : 0086|YGL|6,555|1,789|-116|-199|6,710|5,139|516|0|1,897|2,922|682|0|0|14,305|-0.73|-1.51|-3.04|1.81|0.04|2019-03-15 00:53:06
31 Dec 2016| : 0086|YGL|4,891|1,587|-318|-295|6,604|4,835|700|0|1,098|2,865|658|0|0|14,000|-4.66|-2.08|-6.03|1.79|0.04|2019-03-15 00:53:06
31 Dec 2017| : 0086|YGL|5,440|-|-|-329|6,186|4,827|1,123|0|5,568|2,422|636|0|0|18,988|-5.94|-|-6.05|3.97|-|2019-03-15 00:53:06
31 Dec 2015| : 5048|YILAI|136,981|18,444|10,234|9,482|0|71,642|0|53,490|48,012|18,521|0|0|0|212,777|9.02|4.54|6.92|8.9|0|2019-03-15 00:53:06
31 Dec 2016| : 5048|YILAI|129,919|11,228|4,392|4,942|0|66,230|0|56,815|49,581|15,832|0|0|0|212,554|4.71|2.32|3.8|10.52|0|2019-03-15 00:53:06
31 Dec 2017| : 5048|YILAI|112,533|-|-|-2,652|0|63,709|0|51,649|51,874|15,665|0|0|0|209,467|-3.6|-|-2.36|10.45|-|2019-03-15 00:53:06
31 Jan 2016| : 7293|YINSON|975,535|254,106|226,358|224,663|22,540|2,997,573|600,302|3,585|416,187|918,462|1,445,833|0|0|2,253,384|35.77|12.1|23.03|1.32|0.34|2019-03-15 00:53:06
31 Jan 2017| : 7293|YINSON|764,221|267,554|218,939|197,048|27,611|4,609,661|728,144|5,309|633,922|579,293|3,170,331|0|0|2,406,173|33.42|8.46|25.78|1.53|0.54|2019-03-15 00:53:06
31 Jan 2018| : 7293|YINSON|910,156|-|-|292,179|23,660|4,535,241|596,892|4,378|637,120|761,351|2,646,901|0|0|2,633,158|51.56|-|32.1|1.62|-|2019-03-15 00:53:06
31 Jan 2012| : 7293CT|YINSON-CT|715,824|45,691|43,903|26,568|4,730|145,373|29,820|656|30,333|263,362|70,437|0|-325|157,275|6.14|19.03|3.71|1.14|0.51|2019-03-15 00:53:06
31 Jan 2013| : 7293CT|YINSON-CT|865,221|61,185|58,615|33,884|4,630|232,313|193,905|680|23,837|374,908|136,695|0|0|283,788|7.13|15.36|3.92|0.95|0.57|2019-03-15 00:53:06
31 Jan 2014| : 7293CT|YINSON-CT|941,861|103,445|99,502|66,429|4,529|1,023,958|404,890|40,041|267,077|839,436|663,307|7,669|0|541,046|11.44|16.11|7.05|0.83|0.61|2019-03-15 00:53:06
31 Jan 2012| : 7293CU|YINSON-CU|715,824|45,691|43,903|26,568|4,730|145,373|29,820|656|30,333|263,362|70,437|0|-325|157,275|6.14|19.03|3.71|1.14|0.51|2019-03-15 00:53:06
31 Jan 2013| : 7293CU|YINSON-CU|865,221|61,185|58,615|33,884|4,630|232,313|193,905|680|23,837|374,908|136,695|0|0|283,788|7.13|15.36|3.92|0.95|0.57|2019-03-15 00:53:06
31 Jan 2014| : 7293CU|YINSON-CU|941,861|103,445|99,502|66,429|4,529|1,023,958|404,890|40,041|267,077|839,436|663,307|7,669|0|541,046|11.44|16.11|7.05|0.83|0.61|2019-03-15 00:53:06
31 Jan 2012| : 7293CV|YINSON-CV|715,824|45,691|43,903|26,568|4,730|145,373|29,820|656|30,333|263,362|70,437|0|-325|157,275|6.14|19.03|3.71|1.14|0.51|2019-03-15 00:53:06
31 Jan 2013| : 7293CV|YINSON-CV|865,221|61,185|58,615|33,884|4,630|232,313|193,905|680|23,837|374,908|136,695|0|0|283,788|7.13|15.36|3.92|0.95|0.57|2019-03-15 00:53:06
31 Jan 2014| : 7293CV|YINSON-CV|941,861|103,445|99,502|66,429|4,529|1,023,958|404,890|40,041|267,077|839,436|663,307|7,669|0|541,046|11.44|16.11|7.05|0.83|0.61|2019-03-15 00:53:06
31 Dec 2015| : 7020|YKGI|491,631|11,778|-7,992|-16,552|0|283,123|10|89,041|28,075|309,963|38,448|0|0|200,499|-1.4|-7.93|-3.37|0.87|0.37|2019-03-15 00:53:06
31 Dec 2016| : 7020|YKGI|399,617|23,543|4,533|-9,957|0|269,742|10|99,812|4,501|302,986|20,132|0|0|190,320|1.1|-5.1|-2.49|0.82|0.33|2019-03-15 00:53:06
